OFICINAS MECÂNICA,R Boquim 300 Centro - Aracaju SE,Aracaju,Oficina mecanica,(79) 3241-2743
JET CLEAN,R Leopoldo Mesquita 134 - CS A Jardins - Aracaju SE,Aracaju,Centro automotivo,
AUTOPEÇAS REAL,Av Coelho e Campos 462 Santo Antônio - Aracaju SE,Aracaju,Centro automotivo,(79) 3222-8117
L A SANTOS REPRESENTAÇÕES,R Hildete Falcão Baptista 33 Jabutiana - Aracaju SE,Aracaju,Centro automotivo,(79) 3247-1100
PRO ESCAPE,Av Coelho e Campos 1126 Santo Antônio - Aracaju SE,Aracaju,Centro automotivo,(79) 3215-2915,(79) 3215-3594
AUTO PEÇAS SÃO JOSÉ,R Mariano Salmeron 34 Siqueira Campos - Aracaju SE,Aracaju,Centro automotivo,(79) 3211-5278,(79) 3041-8061,(79) 3043-6999
OFICINA ORICO,R Barra dos Coqueiros 634 Novo Paraíso - Aracaju SE,Aracaju,Centro automotivo,(79) 3241-3284,(79) 99988-2278
RETÍFICA MESTRE LINDOLFO,Av João Ribeiro 1233 Santo Antônio - Aracaju SE,Aracaju,Centro automotivo,
JET CLEAN,Av Engenheiro Gentil Tavares 807 Getúlio Vargas - Aracaju SE,Aracaju,Centro automotivo,(61) 3244-2247,(61) 3244-4817,(61) 3297-2247
LUIZ CARLOS OLIVEIRA SILVA,Av Canal 67 - Q 12 LT 7 Prisco Viana - Barra dos Coqueiros SE,Barra dos Coqueiros,Centro automotivo,
INJECAR CENTRO AUTOMOTIVO,Av Um 875  - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3254-5553
ARACAJUTRUCK,Qd A  Loteamento S Francisco - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3214-0171
ARACAJUTRUCK,Qd A  Loteamento S Francisco - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3214-0171
PODEROSO E FONTES PEÇAS ACESSÓRIOS,Av 1 721 Conjunto João Alves - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-7689
MECÂNICA DIESEL MESSIAS,Rod BR 101 Km 93 360 Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,
POSTO DE LAVAGEM E BORRACHARIA DO JURUNA,Rod BR 235 Km 5  Sobrado - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3253-3629
AUTO PEÇAS IRMÃOS XAVIER,Av 1 Cj Gov João Alves Filho 755 Conjunto Governador João Área Filho - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 99934-3554
POSTO DE LAVAGEM CENTRAL,R Jucelino Emílio de Carvalho  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3179-3101
OFICINA MEDELO,Av C 639 - CJ JARDIM I Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 99930-0606
AUTOPEÇAS FARIAS,R 1 763 Conjunto Taicoca - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-1328
ELETRONIC DIESEL SERVICE,Rod BR 101 Km 90  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3253-4416,(79) 3215-3723
CRISTIANO SANTOS,R Três 31 - CASA A Conjunto Marcos Freire I - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-9216
LUIZ JOSÉ DOS SANTOS,R A 47 - CJ MARCOS FREIRE III Conjunto M Freire Iii - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 98836-1712
MARCOS AUTO MECÂNICA,Av L 38 - CJ JOAO ALVES FILHO Taiçoca - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(13) 3576-6583,(79) 3256-5026,(79) 98818-2551
KADORE,Av 1 885 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-4533
RODOSERGIPE,Rod BR-101  - km-92 lt-326 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3216-1700
OFICINA DO PAPAPA,Rod BR 101 Km 90  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3211-0696
H S MOTORES,Rod BR-101  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,
SERGIPE CAMINHÕES,R B 178 Loteamento Terra Nova - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3253-1773,(79) 99908-0547
IRAN SANTOS LUDUVICE,R Padre Manoel Gomes 239 - GALPAO Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,
INJECAR CENTRO AUTOMOTIVO,Av Um 875  - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3254-5553
ARACAJUTRUCK,Qd A  Loteamento S Francisco - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3214-0171
ARACAJUTRUCK,Qd A  Loteamento S Francisco - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3214-0171
PODEROSO E FONTES PEÇAS ACESSÓRIOS,Av 1 721 Conjunto João Alves - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-7689
MECÂNICA DIESEL MESSIAS,Rod BR 101 Km 93 360 Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,
POSTO DE LAVAGEM E BORRACHARIA DO JURUNA,Rod BR 235 Km 5  Sobrado - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3253-3629
AUTO PEÇAS IRMÃOS XAVIER,Av 1 Cj Gov João Alves Filho 755 Conjunto Governador João Área Filho - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 99934-3554
POSTO DE LAVAGEM CENTRAL,R Jucelino Emílio de Carvalho  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3179-3101
OFICINA MEDELO,Av C 639 - CJ JARDIM I Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 99930-0606
AUTOPEÇAS FARIAS,R 1 763 Conjunto Taicoca - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-1328
ELETRONIC DIESEL SERVICE,Rod BR 101 Km 90  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3253-4416,(79) 3215-3723
CRISTIANO SANTOS,R Três 31 - CASA A Conjunto Marcos Freire I - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-9216
LUIZ JOSÉ DOS SANTOS,R A 47 - CJ MARCOS FREIRE III Conjunto M Freire Iii - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 98836-1712
MARCOS AUTO MECÂNICA,Av L 38 - CJ JOAO ALVES FILHO Taiçoca - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(13) 3576-6583,(79) 3256-5026,(79) 98818-2551
KADORE,Av 1 885 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3256-4533
RODOSERGIPE,Rod BR-101  - km-92 lt-326 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3216-1700
OFICINA DO PAPAPA,Rod BR 101 Km 90  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3211-0696
H S MOTORES,Rod BR-101  Palestina - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,
SERGIPE CAMINHÕES,R B 178 Loteamento Terra Nova - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,(79) 3253-1773,(79) 99908-0547
IRAN SANTOS LUDUVICE,R Padre Manoel Gomes 239 - GALPAO Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Centro automotivo,
LENIVALDO SOUZA,R Noventa Quatro 138 - CONJ e.g. Rosa Elze - São Cristóvão SE,São Cristovao,Centro automotivo,(79) 99990-3644
ANDRÉ LUIZ NAJAR PEREIRA,Av Ayrton Sena 917 - CONJ EDUARDO GOMES Rosa Elze - São Cristóvão SE,São Cristovao,Centro automotivo,(79) 3257-7986,(79) 98152-6936
ALMEIDA AUTOPEÇAS CHAPARIA E ACESSÓRIOS,R José Conrado de Araújo 1831 Rosa Elze - São Cristóvão SE,São Cristovao,Centro automotivo,(79) 3257-6265
AUTO CENTER RIBEIRO,Av Chesf 9 Centro - São Cristóvão SE,São Cristovao,Centro automotivo,(79) 3257-3822,(79) 99997-9636
ELAINE CRISTINA MELO SOUZA,R Noventa Quatro 138 - CONJ ED G Rosa Elze - São Cristóvão SE,São Cristovao,Centro automotivo,(79) 99990-3644
KAKÁ SERVIÇOS,Rod João Bebê Água  - SL A 965 Rosa Elze - São Cristóvão SE,São Cristovao,Centro automotivo,(79) 3257-2983
OFICINA CARLOS SILVA,R 83 91 - CS 91 Centro - São Cristóvão SE,São Cristovao,Centro automotivo,(79) 99971-5387
ELETROMECÂNICA NASCIMENTO,Tv Félix Pereira 34 Centro - São Cristóvão SE,São Cristovao,Centro automotivo,
AUTO ELÉTRICA ANDRADE,Av General Euclides Figueiredo 197 - A LOTEAMENTO SANTA M Santos Dumont - Aracaju SE,Aracaju,Auto eletrico,(79) 3245-6710
AUTO ELÉTRICA MARCONE,R Coronel Stanley da Silveira 431 - CASA São José - Aracaju SE,Aracaju,Auto eletrico,
AUTO ELÉTRICA BETO,R Olinda Araújo 61 - CS A Farolândia - Aracaju SE,Aracaju,Auto eletrico,(79) 3248-2460
AUTO ELÉTRICA PLANALTO,Av Santa Gleide 684 Jardim Centenário - Aracaju SE,Aracaju,Auto eletrico,(79) 3252-3959,(79) 3252-1569,(79) 99945-1209
AUTO ELÉTRICA PATRÍCIA,R Acre 1844 - SL 4 América - Aracaju SE,Aracaju,Auto eletrico,
AUTO ELÉTRICA WALTER,R Deputado Euclides Paes Mendonça 909 Salgado Filho - Aracaju SE,Aracaju,Auto eletrico,(79) 99978-1152
AUTO ELÉTRICA MESSIAS,R Paulo Barreto 552 José Conrado de Araújo - Aracaju SE,Aracaju,Auto eletrico,(79) 3241-1785
AUTO ELÉTRICA E MECÂNICA MESSIAS,R Santa Catarina 29 Siqueira Campos - Aracaju SE,Aracaju,Auto eletrico,(79) 3214-7666,(79) 99988-1550
AUTO ELÉTRICA BARROS,R Distrito Federal 543 - CS 543 Siqueira Campos - Aracaju SE,Aracaju,Auto eletrico,(79) 3042-2493,(79) 3231-9833,(79) 98813-8966
AUTO ELETROBARRA,Av Oceânica 22  - Barra dos Coqueiros SE,Barra dos Coqueiros,Auto eletrico,
SENGE SERVIÇOS DE ENGENHARIA ELÉTRICA,R 8 670 Distrito Industrial - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3254-1011
AUTO ESCOLA SERGIPE,R 1 Cj Gov João Alves Filho 565 Conjunto Governador João Área Filho - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3256-8527
L.A. TELECOM E SISTEMAS DE SEGURANÇA,Av Contorno 2673 Jardim Piabeta - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 99920-8884,(79) 99920-8883
HELP LIGHT,Av Coletora A 355 Conjunto M Freire I - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3215-5656,(79) 3223-2901,(79) 3241-8269
ALBERTO FERRAGENS & FERRAMENTAS,Av J 700 Bugio - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3241-3553,(79) 3254-5723
SEFECOL,Av Coletora A 74 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3254-2630
LG PARAFUSOS E FERRAGENS,R J 656 Nossa Senhora Socorro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3254-2368
TOPO COMERCIAL,Av Coletora C 1153 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,
LUZ - PROJETOS E CONSTRUÇÕES ELÉTRICAS,R 88 25 - SL 2 MARCOS F São Conrado - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,
E G MATERIAIS ELÉTRICOS,Av Principal 760 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3254-3435
AUTO PEÇAS I. XAVIER,Av Um 755  - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,
AUTO PE+AS S,Av I R 15 01 1 - SALA01 CJ JOAO  1  - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3256-0131
SKINA AUTO PEÇAS,Av I 858 - A CONJ JOAO ALVES FI Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3254-1274,(79) 3254-4607
AUTO PEÇAS SANTA CECÍLIA,Rod BR 101 Km 85  Nssocorro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3213-8093,(79) 3279-1691
AUTO PEÇAS IRMÃOS XAVIER,Av 1 Cj Gov João Alves Filho 755 Conjunto Governador João Área Filho - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 99934-3554
AUTO PEÇAS IRMÃOS XAVIER,Av 1 755 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3256-6950
MARCOS AUTO MECÂNICA,Av L 38 - CJ JOAO ALVES FILHO Taiçoca - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(13) 3576-6583,(79) 3256-5026,(79) 98818-2551
AUTO SKAP PEÇAS E SERV,Av 1 885 Bugio - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3256-2188
AUTO ESCOLA EDUTRAN,Av Coletora A 1152 Centro - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3222-6202
D B DOS SANTOS SERVIÇOS ELÉTRICOS E HIDRÁULICOS,R 41 576 João Alves Filho - Nossa Senhora do Socorro SE,Nossa Senhora do Socorro,Auto eletrico,(79) 3114-3131
COMÉRCIO DE MATERIAIS ELÉTRICOS ESTERJON,R Maria do Carmo Silva 958 - LT 6 Centro - São Cristóvão SE,São Cristovao,Auto eletrico,
ENERGIPE - EMPRESA ENERGÉTICA SERGIPE,Av Lourival Batista  Centro - São Cristóvão SE,São Cristovao,Auto eletrico,(79) 3261-1275
ALVA ELÉTRICA,R Barão de Mauá 87 - SALA 2 Rosa Elze - São Cristóvão SE,São Cristovao,Auto eletrico,(79) 3257-2180
EPJEL EMPRESA JÚNIOR DE ENGENHARIA ELÉTRICA,Av Marechal Rondon  Centro - São Cristóvão SE,São Cristovao,Auto eletrico,(79) 2105-6837
AUTO POSTO ROSA ELZE,Rod João Bebe Água 0  - KM 4  - São Cristóvão SE,São Cristovao,Auto eletrico,(79) 3257-3250
AUTO PEÇAS JB,Rod João Bebe Água 1807  - São Cristóvão SE,São Cristovao,Auto eletrico,
ELSHADAI AUTO-PECAS,Av Lourival Batista 332 Col Pintos - São Cristóvão SE,São Cristovao,Auto eletrico,
AUTO PEÇAS NOVA ALIANÇA,R Rodagem Jardim 156 Centro - São Cristóvão SE,São Cristovao,Auto eletrico,
AUTO CENTER RIBEIRO,Av Chesf 9 Centro - São Cristóvão SE,São Cristovao,Auto eletrico,(79) 3257-3822,(79) 99997-9636
HIPER AUTO PEÇAS JOÃO BEBÊ ÁGUA,Rod João Bebê Água 1821 - LJ Rosa Elze - São Cristóvão SE,São Cristovao,Auto eletrico,(79) 3257-1301
CASA DO LUBRIFICANTE,Av Maranhão 970 Dezoito Forte - Aracaju SE,Aracaju,Troca de oleo,
COMLUB DISTRIBUIDORA,Av Maranhão 1391 Dezoito Forte - Aracaju SE,Aracaju,Troca de oleo,(79) 3236-1695,(79) 3236-1841,(79) 3236-2391
DUNAX LUBRIFICANTES,Av Josino José de Almeida 498 - LOJA: 04; Farolândia - Aracaju SE,Aracaju,Troca de oleo,(85) 3275-3070,(85) 3311-6165
UNIQUE,Av Desembargador Maynard 280 Cirurgia - Aracaju SE,Aracaju,Troca de oleo,(79) 3259-9363
LUBRIFICAR,R Professor Nunes Mendonça 118 Cirurgia - Aracaju SE,Aracaju,Troca de oleo,(79) 3214-7108
AUTOLUB,R Pedro Paes Azevedo 801 Grageru - Aracaju SE,Aracaju,Troca de oleo,(79) 3231-7375
FELIZOLA COMÉRCIO REPRES,Av Professor José Olino de Lima Neto 664 América - Aracaju SE,Aracaju,Troca de oleo,(79) 3259-7047,(79) 3259-1001
CASA DO ÓLEO LUBRIFICANTE,Av Chanceler Osvaldo Aranha 324 José Conrado de Araújo - Aracaju SE,Aracaju,Troca de oleo,(79) 3241-7660,(79) 3241-1548
TROCA DE ÓLEO PREÇO BOM,Av General Euclides Figueiredo 1759 Santos Dumont - Aracaju SE,Aracaju,Troca de oleo,(79) 3245-4885
OLIVEIRA LUBRIFICANTES E CIA,R Waldemar Monteiro 149 Farolândia - Aracaju SE,Aracaju,Troca de oleo,(79) 3248-5312
POLICAR,R Laranjeiras 1690 Getúlio Vargas - Aracaju SE,Aracaju,Troca de oleo,(79) 3042-2524
DISTRIBUIDORA GAMA,R Goiás 1536 José Conrado Araújo - Aracaju SE,Aracaju,Troca de oleo,(79) 3241-2747
POLICAR,R Laranjeiras 1690 Getúlio Vargas - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3042-2524
AUTOLUB,R Pedro Paes Azevedo 801 Grageru - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3231-7375
COMLUB DISTRIBUIDORA,Av Maranhão 1391 Dezoito Forte - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3236-1695,(79) 3236-1841,(79) 3236-2391
UNIQUE,Av Desembargador Maynard 280 Cirurgia - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3259-9363
CASA DO ÓLEO LUBRIFICANTE,Av Chanceler Osvaldo Aranha 324 José Conrado de Araújo - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3241-7660,(79) 3241-1548
CASA DO LUBRIFICANTE,Av Maranhão 970 Dezoito Forte - Aracaju SE,Barra dos Coqueiros,Troca de oleo,
DISTRIBUIDORA GAMA,R Goiás 1536 José Conrado Araújo - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3241-2747
FELIZOLA COMÉRCIO REPRES,Av Professor José Olino de Lima Neto 664 América - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3259-7047,(79) 3259-1001
OLIVEIRA LUBRIFICANTES E CIA,R Waldemar Monteiro 149 Farolândia - Aracaju SE,Barra dos Coqueiros,Troca de oleo,(79) 3248-5312
MUNDO DOS LUBRICANTES,Av Francisco Bragança 456 Centro - Itabaiana SE,Barra dos Coqueiros,Troca de oleo,(79) 3431-3280
CASA DO LUBRIFICANTE,Av Maranhão 970 Dezoito Forte - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,
DISTRIBUIDORA GAMA,R Goiás 1536 José Conrado Araújo - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3241-2747
CASA DO ÓLEO LUBRIFICANTE,Av Chanceler Osvaldo Aranha 324 José Conrado de Araújo - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3241-7660,(79) 3241-1548
COMLUB DISTRIBUIDORA,Av Maranhão 1391 Dezoito Forte - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3236-1695,(79) 3236-1841,(79) 3236-2391
UNIQUE,Av Desembargador Maynard 280 Cirurgia - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3259-9363
FELIZOLA COMÉRCIO REPRES,Av Professor José Olino de Lima Neto 664 América - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3259-7047,(79) 3259-1001
POLICAR,R Laranjeiras 1690 Getúlio Vargas - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3042-2524
AUTOLUB,R Pedro Paes Azevedo 801 Grageru - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3231-7375
OLIVEIRA LUBRIFICANTES E CIA,R Waldemar Monteiro 149 Farolândia - Aracaju SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3248-5312
MUNDO DOS LUBRICANTES,Av Francisco Bragança 456 Centro - Itabaiana SE,Nossa Senhora do Socorro,Troca de oleo,(79) 3431-3280
JETOIL,R A  - Lt Jd Loreto 01 Qd 03  - São Cristóvão SE,São Cristovao,Troca de oleo,(79) 99972-4560
RETIFICA DOIS IRMAOS,R Radialista Geraldo Mendes 291 Dezoito do Forte - Aracaju SE,Aracaju,Retifica,(79) 3236-4060,(79) 3085-2073,(79) 99986-5782
RETÍFICA VITÓRIA,Av Maranhão 1183 Dezoito Forte - Aracaju SE,Aracaju,Retifica,(79) 3236-6001
RETÍFICA VITÓRIA,R Fernando de Noronha 3 José Conrado de Araújo - Aracaju SE,Aracaju,Retifica,(79) 3241-7685
RETÍFICA ALMEIDA,R Paraíba 83 Dezoito do Forte - Aracaju SE,Aracaju,Retifica,(79) 3236-2677
RETÍFICA MAGNETO,Tv José de Barros 59 Getúlio Vargas - Aracaju SE,Aracaju,Retifica,(79) 3214-1236,(79) 3214-5057
RETÍFICA IDEAL ARACAJU,R Manoel Dantas 71 José Conrado de Araújo - Aracaju SE,Aracaju,Retifica,(79) 99934-5794,(79) 98813-3232,(79) 99930-6227
FOFÃO RETÍFICA DE CABEÇOTE,Av Doutor Edésio Vieira de Melo 2201 Suíssa - Aracaju SE,Aracaju,Retifica,(79) 3211-5249
BARRETO LOCAÇÕES E COMÉRCIO DE MÁQUINAS & VEÍCULOS,R Acre 1212 Dezoito do Forte - Aracaju SE,Aracaju,Retifica,(79) 3241-6872
CAMPINA GRANDE DIESEL,Av Maranhão 1147 Dezoito Forte - Aracaju SE,Aracaju,Retifica,(79) 3236-1487
CALASANS & LEMOS SERVIÇOS,Av João Ribeiro 1233 Santo Antônio - Aracaju SE,Aracaju,Retifica,(79) 3215-8044
AUTO LIMA,Av São Paulo 1126 Dezoito do Forte - Aracaju SE,Aracaju,Retifica,(79) 3241-6362
ALMIR RODRIGUES VALENÇA,R Distrito Federal 1634 Siqueira Campos - Aracaju SE,Aracaju,Retifica,(79) 3259-7045
RETÍFICA SERGIPANA,Av Maranhão 1943 Santos Dumont - Aracaju SE,Aracaju,Retifica,(79) 3245-3439
RETÍFICA DKF,R Paraíba 435 Siqueira Campos - Aracaju SE,Aracaju,Retifica,
RETÍFICA ARACAJU,Av Chanceler Osvaldo Aranha 986 José Conrado de Araújo - Aracaju SE,Aracaju,Retifica,(79) 3212-6300
RETÍFICA FOFÃO,Av Doutor Edésio Vieira de Melo 2201 Suíssa - Aracaju SE,Aracaju,Retifica,(79) 3221-5249
RETÍFICA CARNAÚBA,Av São João Batista 1446 Ponto Novo - Aracaju SE,Aracaju,Retifica,(79) 3217-6931
RETÍFICA MESTRE LINDOLFO,Av João Ribeiro 1233 Santo Antônio - Aracaju SE,Aracaju,Retifica,
RETÍFICA E USINAGEM DUAS RODAS,R Armindo Guaraná 267 Santo Antônio - Aracaju SE,Aracaju,Retifica,(79) 3215-4312,(79) 3042-2124,(79) 3043-0786
RETÍFICA DE CABEÇOTE PERNAMBUCANA,Av Mamede Paes Mendonça 860 Getúlio Vargas - Aracaju SE,Aracaju,Retifica,(79) 3254-6072,(79) 3042-0041,(79) 3241-5890
